Account ID,Account Name,Brand Name,# of Branches,Sector,Contact Person
513390,____ _____ ______ _______ __________ _______,,3,,
876019,Cosz burger,,1,,
608323,____ _____ ______ _______,,1,,
894118,____ ______ _______ ______ _________,,1,,
130771,____ ____ ___ ______ _________,,1,,
890950,____ ___ _____ ______ _______ (___ ____),,1,,
692233,____ ____ ______ _______,,1,,
788946,____ _____ ____ ______ _________,,1,,
239377,_____ _____ ______ _______,,1,,
343382,____ ___ ____ ____ ______ ______ _________,,1,,
667123,____ _____ ____ ___ ________ ______ _________,,1,,
772046,____ ________ __ _______ _______,,1,,
553475,_____ ______ ____ ____ ______ _______,,1,,
598469,____ ____ ___ _______ _______,,1,,
633924,_____ ____ __ ___ __ _______ _______ ________,,1,,
132327,____ ______ ______ _______ _______ - _______,,1,,
848821,____ ______ ______ _______,,1,,
465189,____ _______ _____ ______ _________,,1,,
693621,aletfag althahbi,,1,,
230746,_____ _______ ____ ____ ______ _______ ______,,2,,
228370,_____ ____ ____ ______ _________,,1,,
598997,____ ____ ______ ______ _________,,1,,
779247,_____ ____ _____ ________,,1,,
893834,_____ ___ ____ ________ __________,,1,,
258294,____ ____ __ _______ __ ___ ________ ______ _______,,1,,
321817,_____ ___ ____ ______ _______,,1,,
488709,____ __ _____ ____ ______ _________,,1,,
797902,_____ ____ ______ _________,,1,,
230024,_____ ___ ___ ________,,1,,
533543,____ ____ _______ ______ _________,,1,,
343056,____ ____ _____ ______ _______,,1,,
546970,_____ _____ ______ ______ _______,,1,,
486885,_____ ____ _________ ___ _____ ______ _______,,1,,
345417,Establishment MUSISA ISHWAK AHMAD MORSHED AL-SAWAB LAHEDIA For shoes,,1,,
834028,____ ___ ______ ______ _________,,1,,
802017,____ ___ _______ _______,,1,,
182600,____ _____ ____ ______ _________,,1,,
172782,____ ___ ______ ______ _________,,1,,
740987,____ ___ _____ ______ _______,,1,,
953165,____ _____ ______ ______ _______,,1,,
701017,PATH CAFE,,1,,
795547,____ ____ _______ _________ ____ ______ _______,,1,,
272893,____ ______ _____ ______ _______,,1,,
832919,Karachi Biryani,,1,,
609604,Fill N Chill,,1,,
837721,____ ____ ______ _________,,1,,
574796,Tabayun,,1,,
304174,_____ _____ ___ ______ _______,,1,,
838018,Sultana Fries,,1,,
397849,____ ___ ___ ________,,1,,
626509,_____ _____ ____ ________ _______,,1,,
789771,Eat Me burger,,2,,
550069,____ ___ _______ ______ _______,,1,,
842666,Floopy - Pop Up,,2,,
382022,Creep House Coffee,,1,,
214070,_____ ___ ____ ______ _________,,1,,
523604,____ ___ __ ______ _________,,1,,
814261,___ ____ ____ __ ____ ______ ______ _________,,1,,
357388,____ ___ ____ ___ ____,,1,,
940587,____ ___ _____ ______ _______,,1,,
946905,____ ______ _____ ______ _______,,1,,
528876,____ ___ _____ ______ _________ ____ ___ ____,,1,,
528665,____ ____ ___ ______ _______,,3,,
691225,____ _____ ________ _______ _______ ___ ____ ___ _____ ____,,3,,
153552,_____ _____ _______ ______ _______,,1,,
851573,____ ___ ________ ______ _______ ____ ___ ____,,1,,
880814,_____ _____ _____ ______ _______,,1,,
781400,_____ ____ ______ _________,,1,,
388134,_____ ____ ______ _________,,2,,
301724,Khalfa Mutair Haizan Al-Enezi for drinks,,2,,
434382,___ ____ ______ ______ _________,,1,,
809227,____ ____ _____ ______ _______,,1,,
859583,Here is Damascus Coffee.,,1,,
205331,Round Coffee,,1,,
838234,____ ____ ______ _______,,1,,
941689,____ _____ ____ ______ _______,,1,,
340502,____ _____ __ ____ _____ ___ _ _____,,1,,
727978,T.wash,,1,,
932712,_____ ______ _______ ________,,1,,
545141,____ _____ ______ ________,,1,,
911017,____ ______ _______ ______ _________,,1,,
732462,____ ____ ___ ______ _________,,1,,
413544,____ ____ ______ ______ _________,,2,,
859042,_____ ____ ___ ______ _______,,3,,
445954,____ _______ _____ ______ _________,,1,,
416550,Adam Coffee,,1,,
980476,____ ____ ________ ______ ______ _______,,1,,
706232,____ ____ _____ ______ _________,,1,,
599941,___ ____ ____ ____ _______ ______ _________,,4,,
917724,_____ _____ ___ _______ ______ ________,,1,,
251350,____ _____ ___ ________,,2,,
687426,Tempo,,1,,
605161,____ ___ _______ _______ _______,,2,,
784302,____ ___ ____ ________,,1,,
852729,_____ ____ ______ ______ _________,,1,,
348554,_____ _______ ____ ______ _________,,1,,
747171,Badea Alzaman,,1,,
848035,____ _______ ________,,2,,
454310,____ ___ _______ ______ _______,,1,,
680855,_____ _____ ___ ________,,0,,
361257,_____ _____ ____ ________,,1,,
303256,____ ____ ______ ______ _______,,1,,
579069,____ _____ ___ ______ _________,,1,,
644595,____ ___ _____ ______ _________,,1,,
189733,____ _______ ________ ______ _________,,1,,
897147,____ ________ ______ _______,,1,,
186765,____ _____ ______ ______ _______ ____ ___ ____,,2,,
267204,____ ____ ____ ___ ___ ____ ______ _______,,1,,
860086,Marella Lounge,,1,,
311789,____ ______ _______ _______,,3,,
496326,_____ ___ ______ _________,,1,,
930528,____ ____ ______ _______ ____ ___ ____,,1,,
119014,_____ _____ ______ ______ _______,,1,,
256806,_____ _____ ____ _______ _______,,1,,
117264,____ _______ _______ ______ _______,,1,,
853528,_____ _____ ____ ______ _________,,1,,
583970,Enjoyed Lounge (B),,1,,
402800,_____ _______ _______ _______ _______,,1,,
117046,____ ___ _______ ________ ____ ___ ____,,2,,
776248,_____ ___ _______ _______ _______,,1,,
270097,_____ ____ ______ _________,,4,,
689676,____ ____ ___ ______ _________,,1,,
213343,_____ _____ ______ _______,,1,,
537282,_____ ______ _______ _______ _______,,1,,
572116,Nunn Flowers,,1,,
563796,____ ____ ____ ______ _______,,1,,
841865,Roastree,,1,,
707097,_____ ______ ______ ______ _______,,1,,
673775,____ ____ ______ _________,,2,,
812783,____ _____ ______ ______ _______ (____ ___ ____),,1,,
663857,L'Avenue,,1,,
539909,____ _____ _____ ______ _______,,0,,
727607,Mr. Abdulrahman Al Zahrani,,5,,
542065,____ _____ _____ ______ _________,,1,,
685840,____ ____ ___ ____ ________ ______ _________,,2,,
991877,Public Cafe,,1,,
876346,____ ______ ______ ______ _______,,1,,
932781,_____ ___ ___ ______ _________,,1,,
969250,mama recipe,,1,,
698756,OPLA,,1,,
770828,_____ _____ ___ _______,,1,,
793866,Starbucks Cafe,,1,,
183580,_____ _____ ________ ______ _______,,2,,
454671,____ _________ ____ __ _________ _______ ______ _________,,1,,
991879,_____ _______ ______ _______,,1,,
694024,____ __ _______ ______ ______ _______,,1,,
569512,_____ ____ _______ ______ _________,,1,,
569706,_____ _______ ____ _______ _______,,4,,
225910,Establishment MUSISA GADE AIDA KHALAF AL-THABITI.,,1,,
866543,____ ______ ______ _______,,2,,
667925,____ _________ ________ ______ _______ ___ _______ ______,,1,,
148031,_____ _____ _____ ______ _________,,1,,
982104,_____ _____ _______ ______ _______,,1,,
928288,Goat Diner,,1,,
104892,____ _____ ______ _______,,1,,
426197,____ ___ ____ ______ _________,,1,,
598405,____ ______ ______ _________,,1,,
316650,Elite fast food establishment,,1,,
376552,____ ______ _______ ________,,1,,
445691,____ ___ ____ _______ _______,,1,,
986131,_____ ____ ____ ____ __ ____ ________,,1,,
404405,_____ ____ _______ ______ _________,,1,,
880917,____ ______ ______ ______ _______,,1,,
565339,___ _______ __ ____ ______,,1,,
814205,____ ____ _____ _______,,1,,
916588,____ ____ ______ _______ ______ _________,,3,,
520949,____ ____ ______ _______,,1,,
832190,_____ _____ _ ____ ______ _______,,1,,
952621,____ _____ ______ ______ _________,,1,,
223220,_____ ____ ______ _______ _______,,1,,
895872,Mhafouf Commercial,,1,,
596320,.____ _______ ______ _______,,2,,
636666,____ ____ ______ _________,,1,,
810296,Coffee Laws,,1,,
536941,Villa Grill,,1,,
620432,____ ______ ______ ___ ____,,2,,
715850,_____ ____ ______ ______ _________,,1,,
592578,____ ___ ______ ________,,2,,
927501,Arto,,2,,
745280,Alhattab Aldemshqi,,1,,
827698,____ _______ ______ ______ _________,,4,,
221387,_____ ______ ______ ________,,2,,
174975,_____ ___ ___ ____ ______ _______,,1,,
145031,Kyan Franchise Jordan,,2,,
399995,____ _____ ____ _____ ________ ______ _______,,1,,
268826,____ ___ _______ ______ _________,,1,,
365119,Laffa Copes,,1,,
482261,SHAWARMA BUDAEIJ,,1,,
743726,LAZAZ,,1,,
487563,_____ ___ _ ____ ______ _________,,1,,
446718,___ ______ ______ _____ ________,,1,,
562167,_____ _______ ____ ________,,1,,
623414,_____ ____ ____ ___ ________ ________,,1,,
831189,____ ___ _______ _______ _______,,1,,
148559,___ ____ _____ ______ ________,,1,,
350032,_____ _______ _________ _________ _______ ______ ______ _ _______,,1,,
409364,_____ _____ ____ ______ _______,,2,,
636285,_____ ____ ___ ________,,1,,
275937,____ _____ ___ _______,,2,,
394333,_____ _____ _______ ______ _______,,1,,
721515,____ __________ _______ ________,,1,,
781772,____ _______ ____ ______,,2,,
332204,____ ___ _____ ______ _______,,1,,
521747,____ ____ ______ ______ _______,,1,,
170489,Lele Loung,,1,,
820939,____ _______ ______ ________,,1,,
897338,____ ______ ________ _______ _______,,1,,
427548,_____ ____ ___ ______ _______,,1,,
389995,"cafee 6 O,cloock",,2,,
912773,The Secret,,1,,
218987,____ ____ ______ ______ _______,,2,,
726219,XY.noodles,,2,,
532885,____ ____ _______ __________ _______ ____ ___ ____,,1,,
109585,_____ ____ ______ _______ _______,,1,,
858885,____ ____ ___ _____ ______ _________,,1,,
663054,Sayar Tea,,1,,
962799,_____ ___ _____ ________,,3,,
570346,_____ ______ _______ ________,,1,,
943530,Mykonos Cafe,,1,,
767635,Coffee Scale,,1,,
613250,____ ______ ________ _________,,2,,
411798,____ ___ ___ ______ _________,,1,,
681606,____ ____ _____ ______ _______,,1,,
557838,____ ___ ______ _________,,1,,
419274,____ _____ _____ _______ _______ ____ ___ ____,,2,,
708685,____ ______ _____ ______ _______,,1,,
126991,Street 56,,2,,
564716,_____ _____ _____ ______ _______,,2,,
999499,_____ ___ ______ ______ _______,,1,,
598803,Life True,,1,,
469360,____ _____ ____ _______ ____ ___ ____,,1,,
150141,_____ _____ ______ ________,,2,,
807325,____ ___ ____ ______ _______,,1,,
537199,_____ ___ ______ ______ _______,,1,,
991604,Nice sweet.,,1,,
568845,_____ _____ _______ _______,,2,,
136923,____ ____ ____ ________,,1,,
390998,_____ _____ ______ _______ _______,,1,,
700915,____ ____ _______ _______ _______,,2,,
636707,____ ___ ____ ______ _______,,1,,
968873,Aser Cafe,,1,,
888277,____ _____ ______ _______,,0,,
850883,Nottee Luna Lounge,,1,,
162692,____ ____ ___ ______ _________,,1,,
578869,____ ___ ______ ________ ____ ___ ____,,1,,
140991,Nakhla Albadiya,,1,,
843555,Burger time,,1,,
519373,____ _____ ____ ____ __ ____ ______ _______,,1,,
139002,_____ ______ ______ ______ _________,,0,,
993014,____ _____ ______ _________,,1,,
110797,_____ ____ ____ ______ _________,,1,,
781520,_____ ____ ____ __ ____ _______,,1,,
594989,King of shawarma,,1,,
431035,____ ____ ______ ______ _________,,2,,
579685,_____ ____ _ ____ ______ _______,,1,,
425918,_____ ____ _____ ______ _________,,1,,
436450,_____ ___ ______ ______ _______,,1,,
222882,Dentelle Beauty Center,,1,,
302980,_____ _____ ______ ______ _______churn,,1,,
533937,_____ _________ ____ ______ _____ ______ _________,,1,,
663240,____ ___ ____ ______ _______ ____ ___ ____,,1,,
159945,twenty-eighth century,,0,,
129573,Q Burger,,1,,
539098,_____ ____ ______,,1,,
773929,_____ ______ ______ _______,,1,,
599473,___ ___ ______ _______,,1,,
274342,____ ____ ___ ____ ______ ______ _______,,1,,
106438,____ ________ ______,,1,,
866689,_____ ____ _____ ______ _______,,1,,
346543,____ _____ ____ ______ ________ ____ ___,,1,,
636103,Amber Heard Beverage Company,,1,,
832472,_____ _____ _____ ______ ______ _______,,1,,
309468,Crown Caffee,,4,,
799731,____ ______ _______ ______ _________(____ ___ ____),,1,,
919680,____ ____ ____ ______ _________,,1,,
816825,_____ _______ _______,,1,,
159352,Two Sofa,,1,,
828513,_____ _________ ________ _______ _______,,1,,
474087,____ ___ _____ ______ _________,,1,,
257648,____ ____ ____ ______ _______,,1,,
748939,____ _____ _____ ______ _______,,2,,
474114,_____ _______ _______ ______ _________,,2,,
383441,_____ ____ ___ __ ____ ________ ______ _______,,1,,
920538,____ ______-Fawwal ALsalam,,1,,
965060,Fatour Arreef,,1,,
418528,Rahba Demshq,,1,,
974937,Ibdaa Limited Co. (EVOO),,1,,
888273,jumana bagafar,,1,,
677580,Burger View,,1,,
439321,Trust Cafe,,1,,
834347,Matdor - caitring,,1,,
853263,_____ ________ __ ______ ______ _________,,1,,
376976,____ ____ ________ ________,,2,,
987726,Madakhat Alghahwah,,1,,
688513,______ ____ ____ _______ _______,,1,,
325499,____ _____ ___ ______ _______,,1,,
854481,Shabak and Samak For Sea Food,,1,,
135517,Roll shawarma,,1,,
710189,Vew cafe,,1,,
864880,____ _____ _____ ______ _______,,1,,
864551,Rose Garden,,1,,
267443,Akher Al-Anqoud Trading Est,,1,,
186383,_____ ____ ________,,1,,
527120,____ ___ ____ ________,,1,,
816732,Monkey Cookies,,1,,
627402,Bright Side,,0,,
961012,____ _______ __ ___ ________,,1,,
827989,____ ____ _______ _______,,1,,
254595,____ ____ ________ ________ ____ ___ ____,,1,,
378564,Harar cafe,,1,,
249261,Sweetie,,1,,
550788,COV Coffee,,1,,
413729,Bur Village,,1,,
572491,_____ _____ _____ ______ _______,,1,,
766415,Healthy food restaurants to serve meals,,1,,
738130,____ ___ ___ ________,,0,,
752617,_____ ______ _______ _______,,1,,
545681,____ ____ _____ ________ _____,,1,,
820329,____ ____ ___ _______ _________,,1,,
181609,_____ ___ ___ _____ _______,,1,,
676761,____ ____ __ ___ __ _______ __ ____ ______ _______,,2,,
974063,_____ ______ ______ ______ _______,,1,,
428118,____ ____ ____ __ ____ _______ ______ _______,,1,,
604538,____ ____ ___ ______ _______,,2,,
762334,_____ ____ _______ _______ ______ _______ _______,,1,,
411465,Saeed Awadh Fahid Asiri Café for drinks,,1,,
125214,Art of Kark,,1,,
474142,Raseef 4,,1,,
414774,_____ ____,,1,,
228013,Wrood W Halwa,,1,,
451174,Bambo Tree,,1,,
648119,33 Burger,,1,,
919368,_____ ___ ______ ______ _________,,4,,
245439,Gourmet Oven,,1,,
886193,Remaj Restaurant,,1,,
213320,____ _____ ______ _______,,1,,
388321,Skool,,1,,
515558,___ ____ ______ _______ _______,,1,,
872129,_____ _____ ______ _________,,1,,
525200,_____ ___ ___ ____ _____ ________,,1,,
797473,_____ _____ ______ ______ _______,,1,,
729845,_____ _____ ________ _____ _______,,1,,
857971,_____ ______ ______ _______,,1,,
139421,_____ ______ _______ _______ _______,,1,,
327638,____ ___ _____ _____ ______ _______,,2,,
210828,____ _____ ______ ______ _______,,2,,
897520,_____ ____ ____ ______ _______,,1,,
219041,____ ______ _____ _______ _______,,1,,
160786,____ ___ ___ ______ _________,,1,,
405134,____ _____ _______ _______ ________ ____ ___ ____,,2,,
166679,_____ ______ ______ ______ _______,,1,,
295286,____ _____ _____ ______ _________,,1,,
339670,____ ____ _____ ______ _________,,1,,
232458,___ ___ ____ _____ _______,,1,,
659357,_____ ___ ____ ______ _______,,1,,
835392,_____ ___ ___ ______ _______,,1,,
955039,_____ _______ _____ _______,,1,,
624875,____ _____ ____ ________,,1,,
780354,_____ ___ ___ _______ _______,,1,,
631826,____ _______ _______ _______,,1,,
289107,____ ___ ____ ______ _______,,1,,
681297,____ ____ ___ ______ _______,,1,,
495319,____ ___ ____ ______ _______,,1,,
680874,____ ______ ___ _______ _______,,1,,
320956,_____ ___ ____ ______ _________,,1,,
865978,____ ____ _____ ______ _________,,1,,
883422,____ __ ___ ______ _________,,1,,
121670,_____ ___ ______ _________,,1,,
457303,___ ___ ___ ______ _________,,1,,
284018,_____ ____ _____ ______ _______,,1,,
921946,____ ______ _______ ________ ___ ____ _____,,1,,
372413,____ _____ ____ __ ____ ________ ______ _________,,1,,
777711,_____ ____ _______ _______ _________ _______,,1,,
399982,____ ___ ____ ______ _________ ____ ___ ____,,3,,
995705,____ _____ ______ _________,,1,,
342250,____ ____ ______ _______ ____ ___ ____,,3,,
641609,____ ______ _____ _________ _______,,1,,
255935,_____ ____ ____ _____ ______ ______ ________,,2,,
391044,____ ______ ___ _____ ______ _______,,2,,
489245,Hekaiya Restaurant,,1,,
464652,Fun Flowers,,3,,
280588,_____ ___ ___ ________,,1,,
721480,_____ ____ ___ ______ _________,,2,,
721414,____ ______ _______ _______ _______,,1,,
239453,_____ ___ ___ ______ _________,,2,,
501175,_____ ___ ______ _________,,1,,
796155,____ ____ _______ ______ _______,,3,,
748211,_____ ___ ____ ______ _______,,1,,
597711,____ ___ _ ___ ______ _______ ___ ____,,1,,
360238,____ ____ _____ ________ ____ ___ ____,,1,,
536909,AREKA SPORTS CLUB,,1,,
299234,_____ _____ ____ ______ _________,,1,,
999065,____ ____ ______ _________,,1,,
792131,2 KAF Cafe,,0,,
301149,____ ____ _____ ________ ____ ___ ____,,6,,
346660,_____ ____ ___ ___ ____ _______ ______ _______,,1,,
923187,_____ ___ _____ ______ _______,,3,,
872781,_____ ____ ____ _____ _______ _______,,1,,
626697,_____ _____ _______ __ ___ ______ ________,,1,,
883265,____ ____ _____ ______ _________,,2,,
883829,____ ______ ______ ______ _________,,1,,
618116,____ ___ ______ _________,,1,,
380719,____ ____ ____ __ ___ _______ _______ _______,,1,,
860275,____ _____ ______ _______,,1,,
438917,_____ ___ ____ ___ ______ _______,,1,,
696890,_____ ______ ______ ________,,1,,
